DIRECTORIO,departamento,sexo,edad,area,nivel_educativo,estrato,afiliado_salud
8055955,Tolima,M,7,cabecera,primaria,2,1
8055956,Tolima,M,62,cabecera,universitario,2,1
8055956,Tolima,F,60,cabecera,secundaria,2,1
8055956,Tolima,M,32,cabecera,tecnologico,2,1
8055956,Tolima,M,31,cabecera,ninguno,2,1
8055957,Tolima,M,73,cabecera,secundaria,3,1
8055957,Tolima,F,65,cabecera,primaria,3,1
8055963,Tolima,M,66,cabecera,secundaria,2,1
8055963,Tolima,F,61,cabecera,secundaria,2,1
8055964,Tolima,M,49,cabecera,secundaria,2,1
8055964,Tolima,F,42,cabecera,secundaria,2,1
8055964,Tolima,M,17,cabecera,secundaria,2,1
8055964,Tolima,M,5,cabecera,ninguno,2,1
8055965,Tolima,F,22,cabecera,secundaria,1,2
8055969,Tolima,M,74,cabecera,primaria,1,1
8055969,Tolima,M,44,cabecera,primaria,1,1
8055969,Tolima,M,41,cabecera,primaria,1,1
8055969,Tolima,M,38,cabecera,secundaria,1,1
8055969,Tolima,F,32,cabecera,secundaria,1,1
8055970,Tolima,F,48,cabecera,secundaria,1,1
8055970,Tolima,M,12,cabecera,secundaria,1,1
8055970,Tolima,M,9,cabecera,primaria,1,1
8055971,Tolima,M,54,cabecera,primaria,1,1
8055971,Tolima,F,55,cabecera,primaria,1,1
8055971,Tolima,F,16,cabecera,secundaria,1,1
8055971,Tolima,F,7,cabecera,primaria,1,1
8055972,Tolima,F,37,cabecera,secundaria,1,1
8055972,Tolima,F,17,cabecera,secundaria,1,1
8055972,Tolima,F,6,cabecera,primaria,1,1
8055973,Tolima,F,55,cabecera,secundaria,1,1
8055973,Tolima,F,20,cabecera,secundaria,1,1
8055973,Tolima,M,13,cabecera,secundaria,1,1
8055973,Tolima,F,12,cabecera,secundaria,1,1
8055974,Tolima,M,28,cabecera,secundaria,1,1
8055977,Tolima,F,35,cabecera,universitario,2,1
8055977,Tolima,M,25,cabecera,secundaria,2,2
8055978,Tolima,F,57,cabecera,tecnico,2,9
8055978,Tolima,M,21,cabecera,secundaria,2,9
8055979,Tolima,M,55,cabecera,tecnico,2,1
8055979,Tolima,F,54,cabecera,secundaria,2,1
8055980,Tolima,F,36,cabecera,tecnico,2,1
8055980,Tolima,M,39,cabecera,tecnico,2,1
8055980,Tolima,M,14,cabecera,secundaria,2,1
8055980,Tolima,M,7,cabecera,primaria,2,1
8055980,Tolima,M,69,cabecera,secundaria,2,1
8055982,Tolima,M,26,cabecera,secundaria,2,1
8055982,Tolima,F,24,cabecera,secundaria,2,1
8055982,Tolima,M,5,cabecera,ninguno,2,1
8055983,Tolima,F,59,cabecera,secundaria,2,1
8055983,Tolima,M,17,cabecera,secundaria,2,1
8055985,Tolima,M,64,cabecera,tecnologico,4,1
8055985,Tolima,F,70,cabecera,posgrado,4,1
8055986,Tolima,F,68,cabecera,secundaria,4,1
8055987,Tolima,M,57,cabecera,secundaria,3,1
8055987,Tolima,F,55,cabecera,secundaria,3,1
8055988,Tolima,M,69,cabecera,tecnico,4,1
8055988,Tolima,F,70,cabecera,posgrado,4,1
8055989,Tolima,F,74,cabecera,posgrado,4,1
8055989,Tolima,F,61,cabecera,posgrado,4,1
8055989,Tolima,M,50,cabecera,tecnico,4,1
8055990,Tolima,F,73,cabecera,posgrado,4,1
8055990,Tolima,F,37,cabecera,ninguno,4,1
8055991,Tolima,F,72,cabecera,posgrado,4,1
8055992,Tolima,M,53,cabecera,universitario,4,1
8055992,Tolima,F,51,cabecera,universitario,4,1
8055992,Tolima,M,18,cabecera,universitario,4,1
8055993,Tolima,M,42,cabecera,posgrado,4,1
8055993,Tolima,F,35,cabecera,posgrado,4,1
8055993,Tolima,F,4,cabecera,ninguno,4,1
8055994,Tolima,F,64,cabecera,secundaria,4,1
8055996,Tolima,F,81,cabecera,secundaria,4,1
8055996,Tolima,F,50,cabecera,universitario,4,1
8055997,Tolima,M,29,cabecera,universitario,4,1
8055997,Tolima,F,24,cabecera,universitario,4,1
8055998,Tolima,M,44,cabecera,tecnico,4,1
8055998,Tolima,F,31,cabecera,secundaria,4,1
8055999,Tolima,M,20,cabecera,universitario,4,1
8056002,Tolima,F,50,cabecera,secundaria,1,1
8056002,Tolima,M,57,cabecera,secundaria,1,1
8056002,Tolima,M,25,cabecera,universitario,1,1
8056003,Tolima,M,30,cabecera,secundaria,2,1
8056005,Tolima,M,48,cabecera,tecnico,1,1
8056005,Tolima,F,49,cabecera,secundaria,1,1
8056005,Tolima,F,23,cabecera,universitario,1,1
8056006,Tolima,M,37,cabecera,secundaria,1,1
8056006,Tolima,F,40,cabecera,secundaria,1,1
8056006,Tolima,M,9,cabecera,primaria,1,1
8056008,Tolima,M,39,cabecera,tecnico,3,1
8056009,Tolima,M,28,cabecera,secundaria,3,1
8056011,Tolima,M,33,cabecera,secundaria,4,1
8056011,Tolima,F,56,cabecera,universitario,4,1
8056011,Tolima,F,15,cabecera,secundaria,4,1
8056012,Tolima,F,52,cabecera,universitario,3,1
8056012,Tolima,M,52,cabecera,tecnico,3,1
8056012,Tolima,F,72,cabecera,primaria,3,1
8056012,Tolima,M,55,cabecera,tecnico,3,1
8056012,Tolima,M,56,cabecera,secundaria,3,1
8056015,Tolima,M,81,cabecera,universitario,3,1
8056015,Tolima,F,61,cabecera,secundaria,3,1
8056017,Tolima,M,69,cabecera,secundaria,3,1
8056017,Tolima,F,73,cabecera,universitario,3,1
8056018,Tolima,M,43,cabecera,tecnico,3,1
8056018,Tolima,F,39,cabecera,tecnico,3,1
8056018,Tolima,F,12,cabecera,secundaria,3,1
8056018,Tolima,F,62,cabecera,primaria,3,1
8056019,Tolima,M,27,cabecera,tecnologico,2,1
8056020,Tolima,M,23,cabecera,universitario,2,1
8056021,Tolima,F,54,cabecera,primaria,2,1
8056025,Tolima,M,67,cabecera,secundaria,4,1
8056029,Valle del Cauca,M,47,cabecera,secundaria,1,1
8056029,Valle del Cauca,F,46,cabecera,secundaria,1,1
8056029,Valle del Cauca,M,20,cabecera,universitario,1,1
8056029,Valle del Cauca,M,17,cabecera,tecnico,1,1
8056030,Valle del Cauca,F,77,cabecera,tecnico,1,1
8056030,Valle del Cauca,F,59,cabecera,secundaria,1,1
8056030,Valle del Cauca,F,55,cabecera,secundaria,1,1
8056030,Valle del Cauca,F,16,cabecera,secundaria,1,1
8056030,Valle del Cauca,M,9,cabecera,primaria,1,1
8056031,Valle del Cauca,F,46,cabecera,primaria,1,1
8056031,Valle del Cauca,M,51,cabecera,primaria,1,1
8056031,Valle del Cauca,M,30,cabecera,secundaria,1,1
8056031,Valle del Cauca,F,3,cabecera,ninguno,1,1
8056035,Valle del Cauca,F,57,cabecera,secundaria,1,1
8056035,Valle del Cauca,M,67,cabecera,secundaria,1,1
8056035,Valle del Cauca,F,30,cabecera,secundaria,1,1
8056035,Valle del Cauca,M,8,cabecera,primaria,1,1
8056035,Valle del Cauca,F,6,cabecera,primaria,1,1
8056036,Valle del Cauca,F,55,cabecera,primaria,1,1
8056036,Valle del Cauca,M,42,cabecera,primaria,1,1
8056039,Valle del Cauca,F,23,cabecera,secundaria,1,1
8056039,Valle del Cauca,M,7,cabecera,ninguno,1,1
8056041,Valle del Cauca,M,51,cabecera,primaria,1,1
8056043,Valle del Cauca,F,21,cabecera,secundaria,1,1
8056043,Valle del Cauca,F,17,cabecera,secundaria,1,1
8056043,Valle del Cauca,F,15,cabecera,secundaria,1,1
8056043,Valle del Cauca,F,13,cabecera,primaria,1,1
8056043,Valle del Cauca,F,12,cabecera,primaria,1,1
8056043,Valle del Cauca,M,7,cabecera,primaria,1,1
8056044,Valle del Cauca,M,72,cabecera,primaria,1,1
8056044,Valle del Cauca,F,71,cabecera,primaria,1,1
8056048,Valle del Cauca,F,55,cabecera,primaria,1,1
8056054,Valle del Cauca,F,35,cabecera,tecnico,1,1
8056054,Valle del Cauca,M,17,cabecera,secundaria,1,1
8056054,Valle del Cauca,M,10,cabecera,primaria,1,1
8056055,Valle del Cauca,M,55,cabecera,secundaria,1,1
8056055,Valle del Cauca,F,63,cabecera,primaria,1,1
8056055,Valle del Cauca,F,46,cabecera,universitario,1,1
8056055,Valle del Cauca,M,29,cabecera,ninguno,1,1
8056055,Valle del Cauca,M,17,cabecera,secundaria,1,1
8056055,Valle del Cauca,F,43,cabecera,universitario,1,1
8056055,Valle del Cauca,F,11,cabecera,secundaria,1,1
8056055,Valle del Cauca,M,41,cabecera,tecnologico,1,1
8056055,Valle del Cauca,F,20,cabecera,universitario,1,1
8056056,Valle del Cauca,M,74,cabecera,primaria,1,1
8056056,Valle del Cauca,F,67,cabecera,primaria,1,1
8056058,Valle del Cauca,M,45,cabecera,primaria,1,1
8056058,Valle del Cauca,M,45,cabecera,primaria,1,1
8056058,Valle del Cauca,F,41,cabecera,secundaria,1,1
